algorithm,year,node,community_id,community_label,community_size,community_members,internal_edges,isolation_index,top_subsector,n_distressed,distressed_members,modularity_Q,subsector,defaulted
louvain,2015,XOM,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Integrated Oil,False
louvain,2015,CVX,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Integrated Oil,False
louvain,2015,COP,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,E&P,False
louvain,2015,SLB,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2015,HAL,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2015,BKR,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2015,FTI,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2015,NOV,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2015,PBF,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Refining,False
louvain,2015,OXY,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Integrated Oil,False
louvain,2015,OVV,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,E&P,False
louvain,2015,VLO,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Refining,False
louvain,2015,MPC,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Refining,False
louvain,2015,KMI,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Midstream,False
louvain,2015,EOG,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,FANG,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,EPD,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,Midstream,False
louvain,2015,MRO,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,DVN,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,TRGP,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6419497458914242,Midstream,False
louvain,2015,APA,5,E&P_Core,1,APA,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,CTRA,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,E&P,False
louvain,2015,DK,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Refining,False
louvain,2015,WMB,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Midstream,False
louvain,2015,EQT,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Natural Gas,False
louvain,2015,CHK,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Natural Gas,True
louvain,2015,LNG,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,LNG,False
louvain,2015,PSX,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Refining,False
louvain,2015,ET,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Midstream,False
louvain,2015,RRC,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Natural Gas,False
louvain,2015,SWN,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Natural Gas,True
louvain,2015,OKE,11,Midstream_Liquids,1,OKE,0,0.0,Midstream,0,,0.6419497458914242,Midstream,False
louvain,2015,AM,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6419497458914242,Midstream,False
louvain,2015,AR,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6419497458914242,Natural Gas,False
louvain,2015,HES,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,PXD,13,Community_13,1,PXD,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,CHRD,3,Community_3,1,CHRD,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,DTM,7,Community_7,1,DTM,0,0.0,Midstream,0,,0.6419497458914242,Midstream,False
louvain,2015,MTDR,0,Community_0,1,MTDR,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2015,PR,1,Community_1,1,PR,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2016,XOM,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Integrated Oil,False
louvain,2016,CVX,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Integrated Oil,False
louvain,2016,COP,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,E&P,False
louvain,2016,SLB,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Oilfield Services,False
louvain,2016,HAL,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Oilfield Services,False
louvain,2016,BKR,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Oilfield Services,False
louvain,2016,FTI,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Oilfield Services,False
louvain,2016,NOV,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Oilfield Services,False
louvain,2016,PBF,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6454786425050064,Refining,False
louvain,2016,OXY,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,Integrated Oil,False
louvain,2016,EOG,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,FANG,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,OVV,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,VLO,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,Refining,False
louvain,2016,MPC,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,Refining,False
louvain,2016,KMI,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,Midstream,False
louvain,2016,EPD,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,Midstream,False
louvain,2016,MRO,6,Integrated_Refining,9,"EOG, EPD, FANG, KMI, MPC, MRO, OVV, OXY, VLO",9,0.8181818181818182,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,DVN,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,TRGP,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6454786425050064,Midstream,False
louvain,2016,APA,5,E&P_Core,1,APA,0,0.0,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,CTRA,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",7,0.6363636363636364,Natural Gas,1,CHK,0.6454786425050064,E&P,False
louvain,2016,DK,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",7,0.6363636363636364,Natural Gas,1,CHK,0.6454786425050064,Refining,False
louvain,2016,WMB,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",7,0.6363636363636364,Natural Gas,1,CHK,0.6454786425050064,Midstream,False
louvain,2016,EQT,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",7,0.6363636363636364,Natural Gas,1,CHK,0.6454786425050064,Natural Gas,False
louvain,2016,CHK,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",7,0.6363636363636364,Natural Gas,1,CHK,0.6454786425050064,Natural Gas,True
louvain,2016,LNG,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",7,0.6363636363636364,Natural Gas,1,CHK,0.6454786425050064,LNG,False
louvain,2016,PSX,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6454786425050064,Refining,False
louvain,2016,ET,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6454786425050064,Midstream,False
louvain,2016,RRC,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6454786425050064,Natural Gas,False
louvain,2016,SWN,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6454786425050064,Natural Gas,True
louvain,2016,OKE,11,Midstream_Liquids,1,OKE,0,0.0,Midstream,0,,0.6454786425050064,Midstream,False
louvain,2016,AM,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6454786425050064,Midstream,False
louvain,2016,AR,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6454786425050064,Natural Gas,False
louvain,2016,HES,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,PXD,0,Community_0,1,PXD,0,0.0,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,CHRD,1,Community_1,1,CHRD,0,0.0,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,DTM,2,Community_2,1,DTM,0,0.0,Midstream,0,,0.6454786425050064,Midstream,False
louvain,2016,MTDR,3,Community_3,1,MTDR,0,0.0,E&P,0,,0.6454786425050064,E&P,False
louvain,2016,PR,7,Community_7,1,PR,0,0.0,E&P,0,,0.6454786425050064,E&P,False
louvain,2017,XOM,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Integrated Oil,False
louvain,2017,CVX,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Integrated Oil,False
louvain,2017,COP,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,E&P,False
louvain,2017,SLB,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2017,HAL,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2017,BKR,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2017,FTI,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2017,NOV,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Oilfield Services,False
louvain,2017,PBF,8,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6419497458914242,Refining,False
louvain,2017,OXY,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Integrated Oil,False
louvain,2017,OVV,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,E&P,False
louvain,2017,VLO,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Refining,False
louvain,2017,MPC,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Refining,False
louvain,2017,KMI,6,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6419497458914242,Midstream,False
louvain,2017,EOG,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,FANG,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,EPD,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,Midstream,False
louvain,2017,MRO,2,E&P_Core,4,"EOG, EPD, FANG, MRO",3,0.42857142857142855,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,DVN,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,TRGP,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6419497458914242,Midstream,False
louvain,2017,APA,5,E&P_Core,1,APA,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,CTRA,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,E&P,False
louvain,2017,DK,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Refining,False
louvain,2017,WMB,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Midstream,False
louvain,2017,EQT,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Natural Gas,False
louvain,2017,CHK,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,Natural Gas,True
louvain,2017,LNG,10,Gas_Gathering_Processing,6,"CHK, CTRA, DK, EQT, LNG, WMB",6,0.6,Natural Gas,1,CHK,0.6419497458914242,LNG,False
louvain,2017,PSX,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Refining,False
louvain,2017,ET,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Midstream,False
louvain,2017,RRC,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Natural Gas,False
louvain,2017,SWN,9,Gas_Gathering_Processing,4,"ET, PSX, RRC, SWN",3,0.75,Natural Gas,1,SWN,0.6419497458914242,Natural Gas,True
louvain,2017,OKE,11,Midstream_Liquids,1,OKE,0,0.0,Midstream,0,,0.6419497458914242,Midstream,False
louvain,2017,AM,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6419497458914242,Midstream,False
louvain,2017,AR,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6419497458914242,Natural Gas,False
louvain,2017,HES,12,Gas_Gathering_Processing,3,"AM, AR, HES",3,0.5,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,PXD,13,Community_13,1,PXD,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,CHRD,3,Community_3,1,CHRD,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,DTM,7,Community_7,1,DTM,0,0.0,Midstream,0,,0.6419497458914242,Midstream,False
louvain,2017,MTDR,0,Community_0,1,MTDR,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2017,PR,1,Community_1,1,PR,0,0.0,E&P,0,,0.6419497458914242,E&P,False
louvain,2018,XOM,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Integrated Oil,False
louvain,2018,CVX,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Integrated Oil,False
louvain,2018,COP,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,E&P,False
louvain,2018,SLB,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Oilfield Services,False
louvain,2018,HAL,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Oilfield Services,False
louvain,2018,BKR,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Oilfield Services,False
louvain,2018,FTI,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Oilfield Services,False
louvain,2018,NOV,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Oilfield Services,False
louvain,2018,PBF,0,Oilfield_Services,9,"BKR, COP, CVX, FTI, HAL, NOV, PBF, SLB, XOM",14,0.7777777777777778,Oilfield Services,0,,0.6476077582499351,Refining,False
louvain,2018,OXY,5,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6476077582499351,Integrated Oil,False
louvain,2018,OVV,5,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6476077582499351,E&P,False
louvain,2018,VLO,5,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6476077582499351,Refining,False
louvain,2018,MPC,5,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6476077582499351,Refining,False
louvain,2018,KMI,5,Integrated_Refining,5,"KMI, MPC, OVV, OXY, VLO",4,1.0,Refining,0,,0.6476077582499351,Midstream,False
louvain,2018,EOG,3,E&P_Core,5,"APA, EOG, EPD, FANG, MRO",4,0.5,E&P,0,,0.6476077582499351,E&P,False
louvain,2018,FANG,3,E&P_Core,5,"APA, EOG, EPD, FANG, MRO",4,0.5,E&P,0,,0.6476077582499351,E&P,False
louvain,2018,APA,3,E&P_Core,5,"APA, EOG, EPD, FANG, MRO",4,0.5,E&P,0,,0.6476077582499351,E&P,False
louvain,2018,EPD,3,E&P_Core,5,"APA, EOG, EPD, FANG, MRO",4,0.5,E&P,0,,0.6476077582499351,Midstream,False
louvain,2018,MRO,3,E&P_Core,5,"APA, EOG, EPD, FANG, MRO",4,0.5,E&P,0,,0.6476077582499351,E&P,False
louvain,2018,DVN,4,E&P_Core,2,"DVN, TRGP",1,1.0,E&P,0,,0.6476077582499351,E&P,False
